,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^BFX,^N225,^HSI,000001.SS,^BSESN
2011-02-15,-0.0032349585685120807,-0.0033868076708952755,-0.004554199589660524,-0.007107397990071429,-0.0037953169089618433,0.0004610207621578155,0.0033491024307845674,0.0019335830725257797,0.0019700639781305984,-0.009570495470363483,3.7942417207892376e-05,0.00393359044511099
2011-02-16,0.006257483000881026,0.005032453723999408,0.00756324995096902,0.010170359620989444,0.007983965811399374,0.001927016610721033,0.009955380820078075,0.009092640198038682,0.005733869189246565,0.011231112263960785,0.008505677349926355,0.0014829975155687958
2011-02-17,0.0030756106321840893,0.0024389311020274196,0.0021305511119920073,0.006820623634366196,0.00034509391484394136,-0.0011855468486573484,0.00025293525339309397,0.005516020046377967,0.0026229866149038994,0.006255999813447044,0.001046547419542465,0.011251905643984594
2011-02-18,0.0019247554889101348,0.005935149300137832,0.0008369885364354346,0.0009592096112804871,-0.0007228044813877288,0.0028762367480430484,0.001163207949310019,-0.00569508555260001,0.0005684418786635614,0.012591280345243261,-0.009282668707464414,-0.015956279901139125
2011-02-22,-0.02052851430741387,-0.014402098254816864,-0.027357575116004118,-0.026185285450755824,-0.014170639487095182,-0.014603847412280602,-0.0257075778058955,-0.018751156974697314,-0.01642564651197098,-0.025616607417428217,-0.015266622755440884,0.0046476076681132295
2011-02-23,-0.0061120233534026625,-0.008762125607662097,-0.012128050152008907,-0.01637226923833901,-0.012223185699039463,-0.01690954928364996,-0.009172228024304618,-0.008918498022838062,-0.008026479882228266,-0.003649719170398913,0.0024934162604359766,-0.006440149189775202
2011-02-24,-0.0009943399112744,-0.0030795206917687556,0.0054755985148680075,0.0056649784280622395,-0.0005908668861315247,-0.008909459872682324,-0.0008671557292081467,-0.0049603248658213195,-0.011947141061149025,-0.013352308693013959,0.005575273174412532,-0.030031361516707045
2011-02-25,0.010550493836612995,0.005133197994779959,0.015760254209430613,0.022097042950583345,0.013716216216216104,0.007667064020755898,0.015148492133957303,0.009917590970641044,0.007084287232689057,0.01819960497393036,-1.3895643715677863e-05,0.003884891515113287
2011-02-28,0.005561111616207537,0.007904900477723409,0.00043868323115359154,0.0018249285236329182,-0.0011997600479903836,0.012129149345109447,0.009819721991558561,0.005452364238730523,0.009245959820495475,0.014151084829593819,0.00920251792562965,0.006919983209902947
2011-03-01,-0.015739666370307992,-0.013766998136809483,-0.01612352503531289,-0.019879774121076,-0.009709709709709635,-0.006740627475138594,-0.01051005388835502,0.002061253966436194,0.012230694581841783,0.002502354527076367,0.0047744445018158554,0.03495965977310722
2011-03-03,0.01886200270988203,0.016601398902970743,0.02240438955070667,0.02702334341081425,0.01167492166178108,0.00036825273766827316,-0.0015711247433706221,-0.007612426133661754,-0.015622980408274922,-0.011711193421899635,-0.005460923903361503,0.002345160328517615
2011-03-04,-0.00737807764262155,-0.007204972997666981,-0.005027262268020527,-0.004705087526692298,-0.0024479192686217566,-0.00651262946376685,-0.009985815463115277,0.003521519156618469,0.010168127398209936,0.012387976691021096,0.013548147076452466,-0.0001790180078052872
2011-03-07,-0.008341217878363505,-0.006561280801454017,-0.014019614532422175,-0.015442611425593,-0.0027711004273502926,-0.002363871902380521,-0.007412548100721117,-0.007895613548028813,-0.017640358866842565,-0.004086914100045913,0.018318939880570095,-0.014268829331753885
2011-03-08,0.008922778655553243,0.01028533427956746,0.00733529281075751,0.015278547245306306,0.00016739763634543436,0.0003937486124550027,0.006390320794103843,0.0011417186223261488,0.0019200344216383503,0.017093756796045634,0.001244906064661766,0.011907146428048243
2011-03-09,-0.0013617587871268544,-0.00010561321982771599,-0.005079959649573196,-0.004207794727523972,-0.006276360715003038,-0.004598904358142253,-0.005503111374507874,-0.0028249535075263177,0.0061101034755666195,0.004150271806745209,0.0007366814002947031,0.001643198216885855
2011-03-10,-0.018870926198087945,-0.018707796307077085,-0.01842483973660103,-0.026376356263471457,-0.015495258787664445,-0.009634313917945003,-0.0074665544930780925,-0.00351690243492242,-0.01464847254355739,-0.008199038139681036,-0.014992588644804683,-0.007686539487112953
2011-03-11,0.007080479650377169,0.00498889826202098,0.005401663075430774,0.004127424862106599,-0.002839888457393136,-0.011553017163875912,-0.008907691492662684,-0.005299597935669587,-0.017245873736628226,-0.015461007864106091,-0.007892761249044589,-0.008396451763915014
2011-03-14,-0.0060493145643572,-0.004254259240809022,-0.005391053943681334,-0.005804466699052213,-0.009178719096882615,-0.016452075416565792,-0.012889825590274517,-0.0021831673648529115,-0.06182108610619996,0.004133372444814709,0.0013054741291158578,0.014602656859298069
2011-03-15,-0.011200333233055026,-0.011484879714770746,-0.012454784762511162,-0.008569602966786438,-0.013835018700650958,-0.031889005232552226,-0.02506162907035514,-0.030548081864627208,-0.10553932284114431,-0.02859733708902812,-0.01408278101735072,-0.01474228123569643
2011-03-16,-0.01949495658686118,-0.020422726482908327,-0.01893653953579033,-0.011916646658157837,-0.017049145786876996,-0.020130391746870258,-0.022293928613935976,-0.016573896502798724,0.056776465256271,0.0009978724107901904,0.01192572490038879,0.01051595033807362
2011-03-17,0.01339825599898159,0.013888386591236035,0.007348613966570161,0.004629748049622684,0.01748776392411866,0.0219593972219152,0.024252277793407995,0.013773504137996717,-0.014411044105162585,-0.01834510380214338,-0.011430326190801199,-0.011374449919901664
2011-03-18,0.004310209465188564,0.007128061359249038,0.0028906887198649756,0.011635604440370706,0.0038622917434736337,0.0011296583384408088,0.006341433782066863,0.003702530779486235,0.027232956250760054,0.0007090152182487319,0.0033099782556171853,-0.014934542230880865
2011-03-22,0.01138202484345796,0.013501684864553054,0.015206133897195828,0.017617597463065904,0.007799793637746744,0.017491447092011336,0.02164966852307737,0.016757687423554213,0.043616911505145683,0.025007365394886127,0.004214125749512299,0.006124009371988315
2011-03-23,0.002913964615039788,0.0056071282666994016,0.005376564438665188,0.0031904632354760043,0.005761188331858236,0.0034626314524321966,0.005399837131458529,0.007815493065665535,-0.0165325467927796,-0.0014218279019507785,0.010050905403646393,0.01211120561698431
2011-03-24,0.009340752500886396,0.006994858522491265,0.014127413556683788,0.00722350968887131,0.014665539433047492,0.018977286922528647,0.014081196199022372,0.009568159355280104,-0.001530244553398119,0.003937718506575871,-0.0006003093119166802,0.007941268230093668
2011-03-25,0.0031611257883723543,0.004110739357926052,0.0024265280914479437,0.008260922775670032,0.003383835807444502,0.0018432036552544773,0.0008919482770783915,0.0003765386309808605,0.010717529711150142,0.010621297230494209,0.010554143434542196,0.025334128214992813
2011-03-28,-0.002747754604962682,-0.0018583390818284196,-0.004513207877334113,-0.0025247314438308077,0.0006270336225595585,-0.0011128130416505622,0.0011504438145393259,0.0007151541157119912,-0.006040186113234425,-0.0039069601147215804,0.0020787088497922213,0.00677627760735211
2011-03-29,0.007060044726337367,0.0066511557746100625,0.009598341804971655,0.009394356085036026,0.004691337115759087,-0.0006038656045934676,0.0027282213756774087,0.004002001000500188,-0.002052005954509939,-0.00033942845104006913,-0.008686327077747968,0.009378592989335521
2011-03-30,0.006684654095676867,0.005831088988444533,0.007218278567516334,0.013116493266947193,0.0027140015508579918,0.01769573318104989,0.009188023471588203,0.005634414886243944,0.02639897326167029,0.016958538374942878,-0.0007809119428818789,0.008858415965859123
2011-03-31,-0.0018294610994835647,-0.0025002813626210374,0.0015413481033856868,0.0037840475028856346,-0.006640552762974261,-0.0022445321411617147,-0.008761467433978432,-0.008262707918117895,0.0047699043856133105,0.003244578262391773,-0.009357967636182685,0.008037250041212696
2011-04-01,0.0049629288822852224,0.004625913067900056,0.003067164796283439,0.0038172011143382534,0.017110073111291646,0.019669635337742575,0.01643946876300406,0.010393776505632557,-0.004788264600055436,0.011662087631845619,0.013421626919753571,-0.001276920497685352
2011-04-06,0.0023491267702884233,0.004042266448623044,0.0036636076856897404,0.008739090898354895,0.005191434133679618,0.004916564644468213,-0.0016277165602897048,0.008123159741843411,-0.01277451771096949,0.020298799675656065,0.011440953558827571,0.0098767326505802
2011-04-07,-0.0015199844257752781,-0.0013889391836160447,-0.0013143702095135268,-0.005537539365699895,-0.0055784542550199046,-0.005035266267596761,-0.0049059325718350255,0.00021020101855295792,0.000684447699744517,-0.00013382718997900778,0.002182344004051373,-0.0010717818500729503
2011-04-08,-0.004004469407803413,-0.0023723779139996903,-0.005622036092613358,-0.010065454887926206,0.00805673003295948,0.005326810405110738,0.008343469950103044,0.0036759012779010725,0.01847057584613787,0.004705993789587248,0.0073506188682508355,-0.007132291163676641
2011-04-11,-0.00279331712054931,8.562162511460691e-05,-0.003204551830298996,-0.008360189798903517,-0.0003963142772219763,-0.0016849059584150838,-0.00571406062665103,-0.000367345889215831,-0.004952866888886964,-0.0038120894062035893,-0.002399324096870603,-0.009711872379694064
2011-04-13,-0.007587998127538742,-0.008894194462370608,-0.0036045332688680043,-0.011920466265320395,-0.007103445997290736,-0.003732202985207156,-0.008039715750117526,-0.000753335807704647,-0.00807843863493729,-0.0069143527957579165,0.00914729964436356,0.022547389908080584
2011-04-15,0.004009403458586025,0.005772965343464609,0.0011334337611170753,0.01342363336246244,-0.002395847198189749,4.458084946024066e-05,-0.007925156568644343,-0.0028390911966106325,-0.005150821787374582,-0.005260403653941981,4.261736165744878e-05,-0.01574057997061462
2011-04-18,-0.011017822502424779,-0.011362982637096786,-0.010587235273904483,-0.016132122925100023,-0.020997331554369558,-0.02109694648725524,-0.02345967271190197,-0.013335988729319181,-0.0036355030276745692,-0.00740417701214624,0.0022291208412963393,-0.01525005132352808
2011-04-19,0.005731185926413973,0.0053402876182531145,0.0035059114272970593,0.0018259059536707145,0.00456550995724081,0.0017731985171165476,0.007044140532407317,0.006410496019138012,-0.012098381755112797,-0.012995634551124291,-0.019065655326706676,0.0016059780516335387
2011-04-20,0.013514954823178105,0.015227342205555772,0.020961977726532632,0.019975455948287424,0.021265410639488724,0.02981542225019207,0.024571583541848963,0.01220449776226129,0.017560583961707454,0.015963864898119073,0.0026675202731540892,0.018259235648470762
2011-04-21,0.005276767190835807,0.0042116538751229005,0.006297925787954295,0.007373875751980341,-0.0006641980638626421,0.006386920469735324,0.004310021924676999,0.0008659565333852814,0.008218120043885557,0.01013596360912472,0.006528014259870263,0.006740800925274515
2011-04-26,0.0073726240858991154,0.007146975169498804,0.00970866901168721,0.008750768648597473,0.008490769818719546,0.008364071501708592,0.005820660984415138,0.007533902561526862,-0.0131202785116723,-0.0054241576978669714,-0.028972435052384338,-0.002901710672714275
2011-04-27,0.006249814435438372,0.00758929670188313,0.007845368282798582,0.00617790490481096,-0.00019771311826533022,0.006584644077150648,0.005544719908832096,0.0009278733143636142,0.013929733049193871,-0.004771032907381012,-0.004617248160926679,-0.004945421801093364
2011-04-28,0.003555463759349564,0.005700908363118318,0.0009233835561068826,0.0037748598991040883,0.00028014897333639155,0.009489598174194258,0.009140255474811454,0.005740210922759781,0.016292055997622734,-0.0036500474619174383,-0.013116110220447674,-0.00805555541272951
2011-05-06,-0.014906503586969322,-0.009760007396200532,-0.0156551889797496,-0.03274331147350695,-0.015337979208883135,0.002278193819044816,-0.011422933567200033,-0.023238245329940455,0.0009604314428606209,-0.027157021259256786,-0.008018593438262056,-0.04007926593482691
2011-05-09,0.00454409789583643,0.0036348560062158253,0.005548953868352857,0.011351909184726505,-0.00570539419087146,-0.010908605559077689,-0.012506129851823977,-0.0028087496808240076,-0.006574569944823305,0.007636725716067216,0.0029924333686000004,0.0005480913730415704
2011-05-11,-0.003127112286357314,-0.004308346761605297,0.0006365954453531053,-0.0025391551969624615,0.005603513554444994,0.011406756880758762,0.012681982202302766,0.009140231864265935,0.0071347037791060774,-0.001894069249228636,0.003815544863984277,0.0030222959086747547
2011-05-12,0.004895386266094537,0.00521693139287871,0.006319726121768898,0.008172150453215288,-0.005187416331994599,-0.006817833103181514,-0.008573019753183808,0.0010039311442975318,-0.014964123005679175,-0.009361234425849463,-0.013643520541579135,-0.013407077550879776
2011-05-13,-0.008067326585845191,-0.007889936294494637,-0.012074578070861763,-0.013993604946137661,-0.0032127838519765417,-0.005459467084007685,-0.0011035744378357082,0.00208299657609734,-0.006985946802653076,0.008776636317618047,0.009475823464881517,0.01066166224634979
2011-05-16,-0.006204355008708529,-0.0037615862493300956,-0.016319777123321,-0.015269185204686009,-0.00037125162422579905,-0.002130128280458443,-0.007223459447354252,2.1996473232199776e-05,-0.009376324650706924,-0.01356059196769932,-0.007648822896312524,-0.010050573948480634
2011-05-17,-0.0003685679255642782,-0.005481986903478342,0.0003234722227214437,-0.003098759281087826,-0.010584600840690794,-0.017717670564220356,-0.01209077101222622,-0.01136826052049833,0.0009122961196030843,-0.0025935699499534115,0.0012986693903624946,-0.011320777344054456
2011-05-18,0.008803744224894272,0.006458550688404507,0.011422063013570627,0.015956409381247205,0.010663709264630672,0.006460281259258682,0.009239949461890884,0.0015055103160830363,0.009936218383571838,0.004805886883937349,0.0070107299221457975,-0.002820147375443338
2011-05-19,0.0021779992242740853,0.003593897539684976,0.002952042628774354,0.002051712760213542,0.005486621085506904,0.007489529035959341,0.012503770739064723,0.005998178331025228,-0.004270302046764263,0.006615926025394625,-0.004594868367464144,0.0030520507348144044
2011-05-20,-0.0076883000893122055,-0.007400050137560843,-0.007080341868232587,-0.0073039896546769345,-0.0012592343854935795,-0.012422824510785913,-0.009158982456663023,0.0003643697874877727,-0.0014281526938452194,0.0015546090423763648,-0.00038817024937320976,0.010180581432524427
2011-05-23,-0.011925566464407122,-0.010452332313515722,-0.015845497481557613,-0.018116903481050772,-0.018929141800453908,-0.019994990931383905,-0.02101557312351998,-0.01885938609497395,-0.015243965908475876,-0.021050984530196604,-0.029347970585560046,-0.01815771940441191
2011-05-24,-0.0008274061197688365,-0.0020232189615597695,-0.004617782449527041,-0.0045575156011988804,0.0038554464607001293,0.004091823093946179,0.002533926459823199,0.0032886472297739555,0.0017482979463314674,0.0008700621988795287,-0.0027067257268694744,0.0010359394286660883
2011-05-25,0.0031832132980824657,0.003111795607229073,0.0055422844990824505,0.013007046511914755,0.0019971323228187288,0.002836101842347283,0.0030917464921058624,-0.0018501076426263863,-0.005728503340132196,0.0007258879809668439,-0.009150506313560292,-0.00914558485273953
2011-05-26,0.003953137897869663,0.0006535072361808503,0.0078004476022857094,0.01218219693739564,0.0018568678557433493,-0.007927830939876701,-0.0029956808238249533,-0.005669201706002935,0.01476936987417865,0.006748499161218557,-0.001900253123928497,0.011060533729585043
2011-05-27,0.004080893723268586,0.0031299484953348777,0.00500912710390522,0.0064871760925295785,0.009845264410814458,0.0069411548068691875,0.00861835689596191,7.908323698990749e-05,-0.004194707201907399,0.009487882295763583,-0.009713030736005268,0.0122728965498895
2011-05-31,0.010592742844264258,0.010304961266977442,0.013743984325279124,0.014397436204051317,0.008604286989173149,0.01817834094370463,0.014163574606806506,0.01207618502507879,0.018041491544790178,0.024485608011395543,0.012369231904647782,0.012984709379670445
2011-06-01,-0.022784716027356544,-0.022247786160309868,-0.023316756604239486,-0.0317104797830956,-0.010250417362270392,-0.010455613002471886,-0.010514257762781587,-0.00920858277120673,0.002669766952452912,-0.0024362305054059785,3.6450188994452404e-05,0.0057033131423187555
2011-06-02,-0.001224753718002236,-0.0033840135262901416,0.001487799681495261,-0.0008643778914048106,-0.01361198259285512,-0.01985609836188229,-0.018901284046398237,-0.016571784780845422,-0.01693174931915986,-0.015770050744018493,-0.013992717517686937,-0.006159985512238619
2011-06-03,-0.009733879689856284,-0.00794298100591495,-0.014614305649206072,-0.015304195250338215,0.0012141110484105155,0.004934889427943068,0.00020823318002904934,0.003772677111534506,-0.006575587334014532,-0.013085150667588641,0.008443061090204873,-0.006364164293848118
2011-06-07,-0.011706251538272205,-0.006620712584538668,-0.011424263936357981,-0.013091953027359549,0.001656703672075155,-0.0008130504442940278,-0.004821779226253486,-0.0024308501127928706,-0.005189518563116335,-0.0035246863120688143,0.005967698184031089,0.006483287332503362
2011-06-08,-0.004186965928370312,-0.0018118088181322545,-0.009690697226787393,-0.01192401730299042,-0.009514553174075457,-0.00605638264174857,-0.008765676976797088,-0.0089691570822783,0.000689403205565986,-0.009053434239944758,0.0021827059723791287,-0.005478594391536973
2011-06-09,0.0073775360280097235,0.006259471787559701,0.0035471596558245277,0.00583726714379984,0.00815989257862948,0.01408311060687839,0.010596720149662175,0.006518393104509634,0.0018720646470804514,-0.002285802036305351,-0.017070927065872987,-0.0005104845036149053
2011-06-10,-0.013979829325058146,-0.014223431174923973,-0.015322902039949793,-0.016527048849414694,-0.015453443300377345,-0.012536908177203987,-0.018965361659340263,-0.01592665937746096,0.004995167500250863,-0.008379541111100952,0.0006658429942218991,-0.00632910703892875
2011-06-13,0.0006687752757714716,8.868875351297767e-05,-0.001528143948133831,-0.0030017702747773267,0.0013354608207012397,0.0021556174769092884,0.0006622708004278,-0.0013169753853803368,-0.006960998230058912,0.003912067463650359,-0.001759613180833397,-0.00013739466864903793
2011-06-14,0.01261174842549706,0.010302042086611118,0.014785827123639406,0.021603190941842376,0.005126872780808922,0.016887457410862616,0.014962141605889157,0.007569952036223793,0.010539562520308188,-0.000536696155336247,0.010983639339648521,0.002333840467797277
2011-06-15,-0.017431883652852975,-0.014809404684124283,-0.017642754748536493,-0.018299978589151,-0.010425462252933726,-0.012451438556848937,-0.014938233908988852,-0.010624867285678463,0.002778653489446059,-0.006766980796585997,-0.00901451993377389,-0.00963587722968251
2011-06-16,0.0017543582367909316,0.005400398578833565,-0.0029489332917849165,0.0026685140995046375,-0.007627207188381613,-0.0006858672003687838,-0.003819430762966758,-0.006227976727034346,-0.01702888560231941,-0.01748406826600879,-0.015210151436185648,-0.008071810212086361
2011-06-17,0.003045028557003393,0.003581484627371845,-0.0027518390059838582,0.00026870025846403855,0.002825156173229315,0.007573626620910767,0.008287824571303393,0.007472503308241674,-0.00636257767275028,-0.011745488452433506,-0.008054708964523316,-0.00641336426129846
2011-06-20,0.0053952025167125495,0.0063326991193197735,0.005037302024093471,0.008608890310201511,-0.0037620955747257323,-0.0019318681472072496,-0.006297499306961218,-0.008091359083291061,0.00031225271082413464,-0.004413406430713418,-0.008161736327105151,-0.020363134165578667
2011-06-21,0.013423448793767001,0.009075045652537472,0.0219039723766572,0.022689224837662225,0.014385077458109574,0.018922521156721217,0.020372875467805196,0.014118211038374184,0.011261107167597428,0.011624337774329252,0.009625178826895509,0.0030656956821499826
2011-06-22,-0.006468445103124498,-0.0065906426655926165,-0.006724321427774127,-0.008060815754554307,-0.00039824771007568316,-0.0010047340543078986,-0.0014701823799931901,-0.008814857005583376,0.017946733814957483,0.00042927902633294046,0.0010731235452374754,-0.0005506739634287827
2011-06-23,-0.0028279752008328884,-0.004927467057318613,0.006578774834312906,0.003513070874016977,-0.01707950805473768,-0.017689837720642032,-0.021589256516426958,-0.01745422419589393,-0.0033948011460699368,-0.004612540639351348,0.014694336659972995,0.010077131134323958
2011-06-24,-0.011725749902609994,-0.009578423236514477,-0.012602586768400537,-0.006092091493496765,0.004106161003806674,-0.003924782920060821,-0.0007893785030320677,0.00033022077048872056,0.008541442198079618,0.018971797598618334,0.02156049474565247,0.02894882467850768
2011-06-27,0.00918443769955446,0.009131448278866916,0.013340168646268857,0.009212950776520179,0.004317531635572358,-0.0018928915463014562,0.003104523356584288,-0.0035039573638787624,-0.010373283216461693,-0.0058713825351400795,0.004376941311844407,0.009414670944285053
2011-06-28,0.012944301226466726,0.012050423628893858,0.015262547056110076,0.015115383659984438,0.007794068818481881,0.008797253759901036,0.014576391724065108,-0.004801456002618165,0.007378128291942954,0.0009078218310052399,0.0003516748059442243,0.004347068091575146
2011-06-29,0.008282755057184898,0.0059670071188946405,0.004096273417090623,0.0031934027480393645,0.015450241897726702,0.017252800738588814,0.018780390924974633,0.021845146904301505,0.015367427437926073,-2.7196354963177072e-05,-0.01113366193099441,0.010891471925028817
2011-06-30,0.010119243389602461,0.012471638684589559,0.012052589135519653,0.009159430188311113,0.01531762295081962,0.011255610668289728,0.014774873032416647,0.009674520100630746,0.0019219659374152265,0.015272075201779645,0.012314548759748911,0.008131546935731704
2011-07-05,0.013054276714320245,0.012528253616382434,0.018838876229484658,0.017149486965664762,0.01316918108885412,0.008568050931097693,-0.000848774926485607,-0.00025655178847683313,0.015929968042265097,0.015619628450627587,0.019648236111915685,-0.005375713617890687
2011-07-06,0.001001584596525884,0.004467031083058126,0.002919558208912987,0.004289346736056743,-0.0035026560424967768,-0.0011089544374307536,-0.0043957645840611015,-0.008868860617748608,0.011032383183286809,-0.01012838519514947,-0.002084257993502203,-0.0009384055960769411
2011-07-07,0.010453846268723588,0.007402966255399601,0.013634342735760363,0.015238455804928774,0.008612503956421103,0.0054163599638819004,0.0047004296525923195,0.009352283738245815,-0.0011247232823670128,0.0005608958345824089,-0.0057676980444621995,0.018760643072531114
2011-07-08,-0.006961174088470523,-0.004897208928974273,-0.0044732060181156275,-0.006456048758317623,-0.010570475341063035,-0.00919635304573152,-0.01668609734771198,-0.015795099010862956,0.006611962498783708,0.008710538486598862,0.0012525632812863119,-0.011545053804584149
2011-07-11,-0.01809048965619875,-0.011964731536200812,-0.019997832023805784,-0.022320747856481082,-0.010249390712115725,-0.023299512477153672,-0.027095603735738605,-0.02608685350529749,-0.0067273442871331746,-0.01668541869532525,0.0017585434113598364,-0.007246246163440162
2011-07-12,-0.0044335311370301556,-0.004708230447409867,-0.007389514097523087,-0.004522878326175039,-0.010153140389934534,-0.007760450883441017,-0.008769510782637546,-0.012070957932083126,-0.014261837444250136,-0.030610952677356473,-0.017165651570455576,-0.016546314135862827
2011-07-13,0.0031058737553666393,0.0035936716671167712,0.005395573544794807,0.00868915482603616,0.006372465496677471,0.013064980610916432,0.005074030502474791,0.011167750197005555,0.003749778358076661,0.012173662568157217,0.014847998605958201,0.010015414178654591
2011-07-14,-0.00671614607048554,-0.004362127860219722,-0.012245613031477531,-0.01632058113694468,-0.01005688744412836,-0.007310257338119741,-0.011082786092210695,-0.009818605425195526,-0.0027119964187996004,0.0006074735666907749,0.005351495986378074,0.0011927283364934205
2011-07-15,0.005554409528830462,0.0034260343230585466,0.009820210159012799,0.006631686343098631,-0.0005643919958953081,0.0007456956175828644,-0.006568512194666809,-0.0010084033613445564,0.003859655479200974,-0.0029543942170080495,0.003462091345127538,-0.0030228486104995067
2011-07-19,0.008046256477274305,0.008629193099530141,0.01316223385188886,0.007046502087405537,-0.009189383438574894,-0.0038018758690990806,-0.008490335668801863,-0.014086760988740399,-0.008496692054815957,0.0012351785431841122,-0.008222908548066288,0.004953690135503175
2011-07-20,-0.0006708222471791814,-0.001232182607714738,-0.004348102967606793,-0.002731782128393756,0.011018998272884328,0.003988783024940545,0.01614365552984487,0.021883623075610537,0.011747552003494643,0.004624607348966192,-0.0009903538816866675,-0.008121103020445553
2011-07-21,0.013546129246364558,0.012130217285997169,0.007177807073337927,0.010716774395078899,0.007875226348696529,0.009524521696744115,0.016553028285303473,0.020152405622146485,0.0004487352462048122,-0.0007453295333644805,-0.010135243950884165,-0.003577377613042332
2011-07-22,0.0009078731954159647,-0.0033989788131630894,0.008608432736035176,0.0006656681644201523,0.005949253377175889,0.004972469664505708,0.00679897818824915,0.006898837018967985,0.012159366418291517,0.020807930399789898,0.001771581660875876,0.015518933141825952
2011-07-25,-0.005643038765222763,-0.006967816824328454,-0.005607188954922071,-0.012377943028200944,-0.0016343723673125643,0.0024773455958526647,-0.007736747599344174,-0.0066136674530641315,-0.008102951902417166,-0.006750338608497275,-0.029608884108864197,0.007957889789181882
2011-07-26,-0.0041048877324421085,-0.007266056794358655,-0.0009990150555790889,-0.007902333413519314,0.000742578434847152,0.00066852382858551,-0.006580172411532081,-0.0034765324083867455,0.004747258957951139,0.012505556604700319,0.005311018131101797,-0.018709372809172065
2011-07-27,-0.020308722615132724,-0.015898346571956545,-0.02646868265750224,-0.029460616126959605,-0.01232777374909344,-0.013166971678152728,-0.014205835454132676,-0.014331146411605822,-0.005004099935430828,-0.0013463535482775013,0.007569283359784906,-0.004642454836372045
2011-07-28,-0.0032339890718757758,-0.005075370553259129,0.0005280690396016752,-0.0014865151836906954,0.002834409042789199,-0.008634049758158402,-0.0057336900486600895,-0.0019992848086863857,-0.014515501349133486,0.001288723250120194,-0.005401158072913637,-0.012083711972222577
2011-07-29,-0.006450521654224439,-0.00791414456242634,-0.0035680072300044996,-0.00288988415442748,-0.009875366069604263,-0.004351841292005942,-0.010744318089994764,-0.011755077444257966,-0.006900069182485202,-0.005781378900293066,-0.002602647686412385,-0.0006765691791985606
2011-08-01,-0.004132231404958664,-0.0008852662057243776,-0.004270093383350604,-0.005244470095228437,-0.0070160957490714715,-0.02860686961586989,-0.023067058378281158,-0.020819170282107446,0.013422108953191403,0.009942848230300338,0.0007587730824323291,0.006436704547952532
2011-08-02,-0.025556747012292824,-0.02191388577282971,-0.02746109647636652,-0.03259128460616767,-0.009697977279024661,-0.022610073655661922,-0.018188152339014274,-0.019431447133672175,-0.0120842829058877,-0.010674052446745574,-0.009068785182226313,-0.011162843521985377
2011-08-03,0.0050157489733264615,0.002512931230628457,0.008927634832386788,0.007522718087117575,-0.023415640738668086,-0.0229756869091845,-0.019260302203651047,-0.016851328967807833,-0.021072487528683292,-0.01912185914744169,-0.0002873927875609583,-0.009350691804312472
2011-08-04,-0.047820429407937515,-0.0431019700011096,-0.05075248693869827,-0.059499469447967135,-0.034273435401557806,-0.03400752041610755,-0.03895581399387549,-0.029435513790258883,0.002286985557956145,-0.004909806517793158,0.00207206299071494,-0.013788317526497229
2011-08-05,-0.0005749664602896498,0.0053523992241524265,-0.00938041535133527,-0.016744634012107795,-0.02709017077376652,-0.02784203929687168,-0.012586022557862897,-0.020578593046630234,-0.03719777455229134,-0.04288833223515576,-0.021467638336239325,-0.02189035549290752
2011-08-08,-0.06663442778769035,-0.05546366368098177,-0.06899356739232576,-0.0890950561829198,-0.03392414713169434,-0.05017350420771749,-0.04677968376360353,-0.03759108503106179,-0.021755119420895697,-0.02174959204894078,-0.03792234296114094,-0.018241787324185355
2011-08-09,0.047406785414396246,0.03977113465959281,0.05294589195356458,0.06943591004055527,0.018918918918918948,-0.0010450308697730337,0.016319007804325603,0.02799564893799733,-0.016826489740106143,-0.0566050627190946,-0.00029681576052109637,-0.007785085266901248
2011-08-10,-0.044152388425029665,-0.04624916702032156,-0.04087378953643872,-0.05164042748793374,-0.03053302096846011,-0.05131923178324438,-0.054530742808207355,-0.029228855721393,0.010538343201617062,0.023432674450485358,0.009148598415720688,0.016170450548140147
2011-08-11,0.046290017488133106,0.03949369119603263,0.046882677810209605,0.054043410430014704,0.0310752516376418,0.032821345988719886,0.028861234969147498,0.02545249409582473,-0.006284061716566591,-0.009529576666007844,0.012682509669776243,-0.0041510731437649495
2011-08-12,0.00526163187337958,0.011281208186795677,0.006137971981963197,0.0023135840434551636,0.03044859378631748,0.034510474915741884,0.04020507110814786,0.05499818180122884,-0.0020285149978735983,0.0012691922588967675,0.004516736328737725,-0.012882633621346562
2011-08-16,0.011833968154325136,0.012149237466966945,0.006168310752079353,0.010408602150537627,0.007067669172932334,-0.0004735116894030167,0.005295779556174995,-0.0070836739653989955,0.016032406188502213,0.030176844965930316,0.005784426011406829,-0.006454417347649732
2011-08-17,0.000947382541332864,0.00037524340408889856,-0.004743505914521662,-0.0010358136103071347,-0.004852919217560148,-0.007666516539058255,0.007254944442725009,0.0034669681163548294,-0.005508689059372407,0.003807129201942372,-0.0026493671808202057,0.0065662778062678395
2011-08-18,-0.04459372303981102,-0.03677671138392713,-0.05218038765986599,-0.058974759598312554,-0.04490209318028371,-0.05818515567479243,-0.05478837490858368,-0.045571270806445185,-0.012531383663492046,-0.013443718107765568,-0.016065291435689022,-0.022030426108023304
